y,z
0.0256678,0.00338668
0.0257244,0.00340094
0.0260251,0.00347737
0.0264874,0.00359674
0.0269881,0.00372874
0.027203,0.00378622
0.0270287,0.00373954
0.026583,0.00362175
0.0260183,0.00347561
0.0252939,0.00329331
0.0244754,0.0030942
0.023605,0.00289049
0.0225034,0.00264436
0.0215177,0.00243516
0.0209867,0.00232676
0.020483,0.00222669
0.0192426,0.0019917
0.0178134,0.001741
0.0167304,0.0015652
0.0149069,0.00129666
0.0126547,0.00101218
0.0107441,0.00081143
0.00944281,0.000695567
0.00861791,0.000627578
0.00811884,0.000587153
0.00766353,0.000550711
